Schedule.flno  Schedule.aid  Aircrafts.aid  Aircrafts.aname  Aircrafts.cruisingrange  
10944	9316	9316	mvjnzbhnae	4512	
1697	6744	6744	jvtxlidbop	4344	
12008	6745	6745	sfxjcetzrj	2366	
862	10548	10548	urwcvusiqx	3471	
10983	10626	10626	ilpbqalymb	6505	
11910	2040	2040	tntkrfljst	5895	
3919	3015	3015	ymdjahzwwb	1232	
1370	8531	8531	ktnmbbbxax	3194	
8043	6453	6453	akisdoacqf	9625	
10006	4257	4257	feicusswnv	6092	
9786	6312	6312	xeolfbguvp	9092	
8548	4905	4905	erqingrdrd	5692	
5435	4487	4487	kwfbfziril	9627	
9882	10548	10548	urwcvusiqx	3471	
1753	8347	8347	orghabccei	4194	
6459	8203	8203	mgtidtohaf	5507	
5242	9757	9757	efisffhmzv	9946	
9135	1797	1797	hswokhxvxa	8606	
4313	8662	8662	osrhqewxta	1716	
350	1608	1608	dslovdjuoo	5719	
1381	8347	8347	orghabccei	4194	
3831	5218	5218	fvapvkumub	960	
2189	6881	6881	dafjnnthgc	976	
1355	4494	4494	bfcakpxcnd	6866	
12267	6403	6403	lvmawzlrhq	3291	
3737	5763	5763	gmgmugycci	4677	
11725	9631	9631	sikenwtfnm	8381	
2077	1797	1797	hswokhxvxa	8606	
6930	24	24	jvfceeayoi	9966	
4045	9855	9855	cvtbkbxqoo	1910	
12521	10275	10275	akqhnztosk	1653	
4786	5810	5810	uvdpwtshwk	2170	
1847	6142	6142	szlbfuhnns	9177	
9238	10626	10626	ilpbqalymb	6505	
6301	9881	9881	ebdqlvxldk	112	
12280	2857	2857	nptbqiwbxy	9149	
4047	10388	10388	dserflhfzb	4543	
10392	9160	9160	rkpxfbumxy	2258	
11193	2998	2998	kacwyhzlvr	6097	
464	6696	6696	rcnualcycu	5204	
8119	10548	10548	urwcvusiqx	3471	
2605	10410	10410	zidoelrolf	4545	
7159	82	82	graehilerb	9355	
2608	9860	9860	ivnugxdhqa	8208	
7101	1567	1567	dksaasrepn	2810	
3964	6881	6881	dafjnnthgc	976	
12516	10977	10977	hlnbzczqwd	9433	
1735	8268	8268	xrtbppkiwg	2629	
5012	2867	2867	sfwcpphwdi	2309	
1422	10977	10977	hlnbzczqwd	9433	
1426	6328	6328	paxpaqhrdw	9564	
10361	671	671	nzlzngltgi	9761	
10664	3191	3191	qtfxjubuvn	5917	
10281	7487	7487	iytbbutjsx	3581	
3334	8245	8245	lhqoykxqaj	3024	
5210	4437	4437	biqjqyaxqz	941	
2962	325	325	mtgxwsxoyi	6149	
8208	6204	6204	vdpfhgbvti	2619	
3889	6142	6142	szlbfuhnns	9177	
380	2345	2345	aldjlkrxgf	3371	
2139	5609	5609	znweioybwc	4312	
12399	10500	10500	uzmvrcknfc	5368	
6545	6312	6312	xeolfbguvp	9092	
10084	4614	4614	lxgxiybuwz	2711	
12214	9327	9327	hkefarfeed	8123	
8773	9440	9440	slzjyuswfs	8099	
11899	5646	5646	lwttoatujj	4319	
6474	9065	9065	vdwvacowfu	6234	
11825	1613	1613	hmhmmvmsun	9662	
9162	5088	5088	vybjtkpzkt	8238	
7860	3519	3519	pvqqfhodxy	6518	
4689	776	776	vpzopvfqpr	8977	
9572	6105	6105	lmtbgecypk	5939	
7983	776	776	vpzopvfqpr	8977	
6716	1185	1185	lbgyszqbox	8641	
5447	6702	6702	zpdvivkxqb	4995	
12910	9207	9207	ikqleglzft	5482	
9227	10558	10558	tbgwhakehv	8040	
1902	5840	5840	kvlsikcwup	2295	
3906	5088	5088	vybjtkpzkt	8238	
9007	6455	6455	zhsnosmmda	7987	
900	4590	4590	zdarnuwzgk	5664	
11269	4029	4029	tvryzlepso	2188	
11907	6105	6105	lmtbgecypk	5939	
6946	10763	10763	paclkivkzn	3234	
5258	6891	6891	kqgvpdigjk	7002	
9361	6023	6023	rtceuorgul	9851	
1002	5571	5571	dhbybamqsa	1626	
5382	5088	5088	vybjtkpzkt	8238	
10758	6702	6702	zpdvivkxqb	4995	
6870	8090	8090	vfiywnpsxy	1398	
87	10354	10354	kxmqcufmzy	8057	
8685	4095	4095	pdjjnvdaxr	8227	
2620	2971	2971	aglqlyukrn	6820	
2616	6270	6270	zdltuzkndr	4212	
1844	7848	7848	mlrsbdipzb	1770	
6090	4783	4783	afvxhynxml	8173	
12061	6169	6169	eyjmpkjfld	130	
1255	6105	6105	lmtbgecypk	5939	
7324	10412	10412	uanpcdmnoq	636	
7611	4370	4370	ezrgnkhpcr	3795	
4017	4783	4783	afvxhynxml	8173	
10476	7587	7587	cqrhmwtcwi	8655	
648	6345	6345	drahxktwur	6726	
5980	2797	2797	rrwmrubuft	8515	
8745	7722	7722	itxhcvfciz	591	
6045	6270	6270	zdltuzkndr	4212	
10017	6211	6211	ivphnjkwte	5206	
7407	9702	9702	ukqsuaunof	5069	
12602	4783	4783	afvxhynxml	8173	
9175	8013	8013	kqjxbczpuq	7611	
8387	4138	4138	hlrfwnizqr	9527	
7878	8090	8090	vfiywnpsxy	1398	
12654	1847	1847	ipsywkqsap	6991	
6830	8387	8387	jpmfocgqur	1908	
6287	10129	10129	bqucxwtfxn	332	
12433	7722	7722	itxhcvfciz	591	
11024	10713	10713	irnupafuwi	4053	
4820	2449	2449	xzgskuqyqo	8077	
2447	2971	2971	aglqlyukrn	6820	
2705	4243	4243	rifvusbhul	91	
8624	5209	5209	hlaztuylgq	9834	
8424	10412	10412	uanpcdmnoq	636	
4269	4590	4590	zdarnuwzgk	5664	
4983	7256	7256	bbumettlzu	1187	
11163	10118	10118	hzgvzhvpho	4187	
11515	4448	4448	yyaymepxls	5379	
5765	7209	7209	evedjfmxhf	2392	
1126	5232	5232	lvtytcqxij	2366	
2838	4480	4480	olxwecifme	8490	
12206	10975	10975	muusiefudr	2766	
93	3922	3922	iujpqyvtky	1314	
1037	4448	4448	yyaymepxls	5379	
4987	5933	5933	kdxpneojlg	5756	
10639	8754	8754	dtrnedszzm	6865	
6720	8777	8777	offfadetma	2981	
6073	3519	3519	pvqqfhodxy	6518	
9339	2900	2900	xrzpajpiuy	2730	
11252	3519	3519	pvqqfhodxy	6518	
7964	7209	7209	evedjfmxhf	2392	
9230	10295	10295	pwaxxqgtdl	4362	
4531	9168	9168	ikdkxpujuv	9522	
3389	5666	5666	sngyqzsnqe	3362	
8310	4138	4138	hlrfwnizqr	9527	
2121	5646	5646	lwttoatujj	4319	
10526	4098	4098	fywaeiiezw	6059	
11287	5846	5846	zzldtvbvks	3070	
12076	4104	4104	sfzmnulpog	9478	
11812	5933	5933	kdxpneojlg	5756	
2306	8358	8358	sgqyalmmbl	9829	
7172	212	212	prhswgdslq	354	
7948	6689	6689	qsqplcswcu	7910	
1240	4243	4243	rifvusbhul	91	
2518	5178	5178	yltdxqtebd	7508	
1634	2811	2811	gjetglacve	7605	
24	3922	3922	iujpqyvtky	1314	
2314	6144	6144	oehlzidagf	2219	
4026	3911	3911	paandcuxiv	7358	
10208	6735	6735	gtjkpqopjb	312	
10835	2811	2811	gjetglacve	7605	
5637	5004	5004	oqgebbmvvz	1716	
9451	5219	5219	rqbbcrrmvn	8355	
9725	8907	8907	drfsjfyotl	6122	
7491	2	2	rgmiazvmmm	3590	
7446	10558	10558	tbgwhakehv	8040	
7071	10354	10354	kxmqcufmzy	8057	
12058	3519	3519	pvqqfhodxy	6518	
11469	2788	2788	qycfmemmya	2644	
7323	10933	10933	fofbdjsmxp	5777	
392	6029	6029	helozmyhmx	6994	
9986	9065	9065	vdwvacowfu	6234	
7986	8013	8013	kqjxbczpuq	7611	
9577	8728	8728	nyyddemech	5432	
5579	8467	8467	ignxfursvy	5683	
6301	2213	2213	ueebjqkxga	1543	
4194	8754	8754	dtrnedszzm	6865	
10749	10118	10118	hzgvzhvpho	4187	
7504	3852	3852	jzlcotdgct	6159	
7882	9168	9168	ikdkxpujuv	9522	
5740	6689	6689	qsqplcswcu	7910	
11170	2797	2797	rrwmrubuft	8515	
2222	1348	1348	tzhwhigeme	2703	
12216	8467	8467	ignxfursvy	5683	
12965	4138	4138	hlrfwnizqr	9527	
7200	4325	4325	bgifhxiljj	596	
11308	2279	2279	wdonbfqeqq	8044	
3568	8777	8777	offfadetma	2981	
7511	1613	1613	hmhmmvmsun	9662	
12922	3969	3969	niqntenrme	6913	
10848	9440	9440	slzjyuswfs	8099	
10997	8728	8728	nyyddemech	5432	
9697	10115	10115	iihdsnkmtg	4805	
12109	9279	9279	peohsriwsi	5891	
2544	10558	10558	tbgwhakehv	8040	
6055	6735	6735	gtjkpqopjb	312	
11775	10030	10030	vvxvzzwsyk	6745	
7773	768	768	caqwnpcsjo	4397	
2894	6158	6158	bschtktlij	783	
1514	10319	10319	fmwkwzhykd	955	
1682	3911	3911	paandcuxiv	7358	
77	791	791	kwohirewju	6853	
12278	9054	9054	xzfvqqeluv	1210	
7300	4778	4778	ldabmyysyk	9140	
12964	2279	2279	wdonbfqeqq	8044	
4014	10118	10118	hzgvzhvpho	4187	
1167	5178	5178	yltdxqtebd	7508	
7056	5193	5193	sxxczhbkwe	576	
7936	7256	7256	bbumettlzu	1187	
4034	7392	7392	xjjbrfhlah	2733	
7496	6509	6509	ulacnbewdz	2226	
5607	7272	7272	darjvlmwad	8099	
6404	3922	3922	iujpqyvtky	1314	
3190	8619	8619	qdiammwenp	7046	
11914	7392	7392	xjjbrfhlah	2733	
2952	10975	10975	muusiefudr	2766	
12994	4778	4778	ldabmyysyk	9140	
8757	8777	8777	offfadetma	2981	
12180	4732	4732	llrsujjmiy	7077	
10715	8013	8013	kqjxbczpuq	7611	
12688	3852	3852	jzlcotdgct	6159	
9082	4464	4464	mocgkokiuk	7540	
3489	5557	5557	oxxgoaobbj	2330	
9707	4480	4480	olxwecifme	8490	
8447	6345	6345	drahxktwur	6726	
3702	2971	2971	aglqlyukrn	6820	
10830	6735	6735	gtjkpqopjb	312	
4735	4098	4098	fywaeiiezw	6059	
10733	10118	10118	hzgvzhvpho	4187	
8793	4725	4725	aiekkhwprv	596	
8330	6349	6349	bisxisgnvt	7064	
4293	8777	8777	offfadetma	2981	
5272	7256	7256	bbumettlzu	1187	
1846	10002	10002	nbxoojlrus	6180	
11155	4480	4480	olxwecifme	8490	
7580	5205	5205	yarizglssf	9457	
915	6211	6211	ivphnjkwte	5206	
1826	5088	5088	vybjtkpzkt	8238	
2135	8387	8387	jpmfocgqur	1908	
2279	4095	4095	pdjjnvdaxr	8227	
10687	5193	5193	sxxczhbkwe	576	
8414	5666	5666	sngyqzsnqe	3362	
8208	5088	5088	vybjtkpzkt	8238	
9860	8497	8497	kdbtdxldfk	954	
4675	10261	10261	dullwbigse	7450	
2377	5666	5666	sngyqzsnqe	3362	
1483	7415	7415	fnkbzirdpq	2092	
11031	7256	7256	bbumettlzu	1187	
316	4773	4773	ouvlppdhtk	9965	
4372	10412	10412	uanpcdmnoq	636	
9388	9065	9065	vdwvacowfu	6234	
6114	8754	8754	dtrnedszzm	6865	
11593	10118	10118	hzgvzhvpho	4187	
7867	9878	9878	daixwpoejw	6581	
8898	4138	4138	hlrfwnizqr	9527	
237	4098	4098	fywaeiiezw	6059	
2414	1396	1396	olhtokpbug	7381	
10710	5646	5646	lwttoatujj	4319	
5238	776	776	vpzopvfqpr	8977	
2755	7272	7272	darjvlmwad	8099	
600	10261	10261	dullwbigse	7450	
5379	6891	6891	kqgvpdigjk	7002	
11887	4370	4370	ezrgnkhpcr	3795	
12552	4857	4857	jdpamtyusr	8767	
87	8653	8653	wmwzoduktb	5496	
3939	10208	10208	ngumyhyobz	7121	
9646	4945	4945	ollxqvngyb	7516	
6455	5881	5881	aaqkmaxzqw	6604	
9642	2424	2424	zkjgfoxrrc	3788	
6410	6521	6521	antgtyrcbo	3899	
5117	4294	4294	ydskpgeezh	614	
10418	5412	5412	iannskamqw	9862	
2692	9280	9280	jtooibztec	4714	
7832	2424	2424	zkjgfoxrrc	3788	
3674	1597	1597	iextauamzz	8457	
8940	10931	10931	islirsqtes	570	
9441	5983	5983	csraoztqke	3100	
6690	6889	6889	hiodcizikh	8165	
11851	9357	9357	fgovdwatpj	5912	
9823	2798	2798	wawyagodxo	618	
612	2540	2540	xszchfzzlu	6580	
9371	3845	3845	fpohicunyj	6447	
6368	4513	4513	oeifkaskhq	855	
12376	2148	2148	ljjsvhkdyt	181	
607	1179	1179	nfydgnmiog	5454	
7780	6434	6434	xjcsfshuug	1815	
7476	6681	6681	lsjgmcekrx	3032	
4044	8653	8653	wmwzoduktb	5496	
12475	6521	6521	antgtyrcbo	3899	
9939	1284	1284	jfvszeuxlq	3146	
1985	6015	6015	qppszizlen	5134	
2756	1697	1697	gdmnhsskjh	1887	
8005	6651	6651	lxcdkzfztq	8124	
2595	541	541	wcoirhlguf	4000	
2291	10902	10902	ytfhafazvr	6739	
2592	1697	1697	gdmnhsskjh	1887	
6737	8791	8791	atabxshuqc	5890	
10761	3735	3735	metuqqayob	1901	
7541	7105	7105	lubkppaebw	1759	
8369	8985	8985	rfnpbuplhx	527	
296	10705	10705	yhhihpriey	7638	
10824	10208	10208	ngumyhyobz	7121	
663	847	847	qtzooyffjz	708	
781	3401	3401	vkqwnexwwh	6	
11643	4107	4107	nguhctqamr	5955	
2895	850	850	vmektjcmnb	1963	
10957	7318	7318	causzgrnpr	5789	
9551	3407	3407	kwgitjkhly	7423	
5980	2919	2919	zfsojwbdno	8528	
2682	8313	8313	nchtcdkfkc	5258	
6096	5202	5202	ydljixziax	4759	
1774	5688	5688	ieziaysjgy	8794	
12657	8465	8465	lianiurorn	18	
5276	6476	6476	pqaneuolfh	5707	
8191	1243	1243	awzajymirp	5402	
9552	3845	3845	fpohicunyj	6447	
6576	8087	8087	cqxxrisrfs	7170	
6334	2337	2337	bzjmnmupne	3042	
5383	6889	6889	hiodcizikh	8165	
10066	5647	5647	fgbfndaqbf	4218	
2228	8248	8248	obvnubaoku	5424	
548	10705	10705	yhhihpriey	7638	
6799	1261	1261	zfymftxcnw	1337	
7209	8472	8472	rbufallwzs	732	
11685	2387	2387	qwjiachhnw	2463	
3524	8513	8513	vdsguijgeo	7249	
4911	7105	7105	lubkppaebw	1759	
9232	7318	7318	causzgrnpr	5789	
7352	8151	8151	kaafqjfgms	7463	
2031	3231	3231	tzmzygeivc	8217	
3653	3046	3046	lczjnsvnbc	100	
3004	9357	9357	fgovdwatpj	5912	
8422	4294	4294	ydskpgeezh	614	
11071	1179	1179	nfydgnmiog	5454	
12946	7659	7659	rdaxgmoczp	118	
8749	1290	1290	fodfjvkbqo	3991	
11231	7598	7598	guzavpfnvb	2770	
11589	6416	6416	hhtrxmrmvi	5675	
8409	3079	3079	cxqzzqwbzl	318	
972	6326	6326	beluhnypne	110	
5627	850	850	vmektjcmnb	1963	
3529	5881	5881	aaqkmaxzqw	6604	
7701	2353	2353	kpfismimzf	3090	
9587	6032	6032	ecssblyzzh	7602	
2644	10053	10053	tmbyboocqj	9930	
9684	6538	6538	likrrunwuo	61	
6757	179	179	nuefkthvqu	5666	
2852	8465	8465	lianiurorn	18	
7099	3120	3120	iqhwskucoy	9192	
12041	10931	10931	islirsqtes	570	
552	8967	8967	aoeiqrlets	4307	
12868	7318	7318	causzgrnpr	5789	
3189	4569	4569	iuiyngpygr	9978	
12009	6015	6015	qppszizlen	5134	
10509	9680	9680	njqrketgle	4245	
7029	8791	8791	atabxshuqc	5890	
10146	3598	3598	kuecnpgfoa	6518	
11408	3769	3769	rklsixynyp	3655	
10880	6326	6326	beluhnypne	110	
10958	7140	7140	smjwrixksz	7718	
4838	1390	1390	uqzznypudf	337	
9002	4495	4495	uuegtjzwae	3216	
5622	642	642	yixapcodsz	6752	
10429	1949	1949	sxunbfwhqw	953	
10602	1290	1290	fodfjvkbqo	3991	
2288	6707	6707	pggqyvkaqn	1704	
3309	5533	5533	kgatswgrba	5717	
10477	6536	6536	jzhentowpv	6464	
6530	10564	10564	bkiognvpqy	2789	
2544	2907	2907	zyujhbttou	4510	
5223	109	109	bjbjyylioi	1654	
8515	1261	1261	zfymftxcnw	1337	
9643	6589	6589	lebznlirxt	6004	
5024	1261	1261	zfymftxcnw	1337	
12820	2810	2810	bdtpxiglaf	3088	
1580	6681	6681	lsjgmcekrx	3032	
11505	7598	7598	guzavpfnvb	2770	
12780	6589	6589	lebznlirxt	6004	
7989	3120	3120	iqhwskucoy	9192	
2117	4569	4569	iuiyngpygr	9978	
4908	8465	8465	lianiurorn	18	
9417	2894	2894	busgtlaugf	9113	
3488	3678	3678	pabklapmub	8215	
12485	7995	7995	uirbhqvlqo	2268	
12246	97	97	jwtauyrkfv	704	
3847	8792	8792	ggvqefqhti	9793	
7295	1086	1086	irfojbpqry	9883	
895	3079	3079	cxqzzqwbzl	318	
799	4323	4323	viaalmjxfx	2519	
10204	2387	2387	qwjiachhnw	2463	
8709	7318	7318	causzgrnpr	5789	
1591	7105	7105	lubkppaebw	1759	
11961	1506	1506	kmtqnmvigw	5010	
2985	2337	2337	bzjmnmupne	3042	
10649	9280	9280	jtooibztec	4714	
4632	5369	5369	xwqgbywdmo	7622	
10795	8465	8465	lianiurorn	18	
1287	8087	8087	cqxxrisrfs	7170	
3694	9280	9280	jtooibztec	4714	
827	1086	1086	irfojbpqry	9883	
1493	642	642	yixapcodsz	6752	
11182	642	642	yixapcodsz	6752	
1694	6476	6476	pqaneuolfh	5707	
7131	10208	10208	ngumyhyobz	7121	
11985	6889	6889	hiodcizikh	8165	
6960	6440	6440	emiitcuuel	3919	
7141	2565	2565	zbdxddvtyj	2216	
7606	10931	10931	islirsqtes	570	
621	79	79	gtfijmeiqv	4758	
7378	8985	8985	rfnpbuplhx	527	
1128	8792	8792	ggvqefqhti	9793	
6399	541	541	wcoirhlguf	4000	
6178	3046	3046	lczjnsvnbc	100	
10915	8985	8985	rfnpbuplhx	527	
11982	5412	5412	iannskamqw	9862	
9852	8465	8465	lianiurorn	18	
2634	10875	10875	zwgbztzojc	9737	
11920	3598	3598	kuecnpgfoa	6518	
2515	8299	8299	oxfficwvjm	3344	
3369	8287	8287	bnlixizkoa	9594	
4198	8105	8105	uhommjvdnz	4545	
4514	8171	8171	gwyonwfkgx	3584	
6742	2919	2919	zfsojwbdno	8528	
12997	8087	8087	cqxxrisrfs	7170	
2840	1179	1179	nfydgnmiog	5454	
10807	2195	2195	pfcwrqeygr	5098	
4373	3120	3120	iqhwskucoy	9192	
1669	4294	4294	ydskpgeezh	614	
4216	4294	4294	ydskpgeezh	614	
970	5881	5881	aaqkmaxzqw	6604	
880	316	316	ohvdipmumf	4475	
6999	4107	4107	nguhctqamr	5955	
9037	8791	8791	atabxshuqc	5890	
10203	2907	2907	zyujhbttou	4510	
7215	3407	3407	kwgitjkhly	7423	
12753	3295	3295	ycooiwqfel	4193	
6868	6521	6521	antgtyrcbo	3899	
7752	1243	1243	awzajymirp	5402	
9194	2443	2443	suumrxorca	3828	
6687	109	109	bjbjyylioi	1654	
4383	7798	7798	rlqjyelqon	7830	
392	2565	2565	zbdxddvtyj	2216	
1883	2119	2119	lsmyzedjjc	9434	
3556	4569	4569	iuiyngpygr	9978	
2421	3933	3933	lwoqfmgqpf	9961	
12905	8151	8151	kaafqjfgms	7463	
1505	2443	2443	suumrxorca	3828	
12908	725	725	eobhutuhoz	2240	
8852	6651	6651	lxcdkzfztq	8124	
4293	1290	1290	fodfjvkbqo	3991	
3632	8209	8209	giwmksrmkg	1530	
8509	97	97	jwtauyrkfv	704	
3672	7608	7608	uokhidezsq	6985	
2264	3295	3295	ycooiwqfel	4193	
7408	3678	3678	pabklapmub	8215	
1813	1179	1179	nfydgnmiog	5454	
8190	642	642	yixapcodsz	6752	
9199	9960	9960	skpgjfojfj	2374	
2036	10161	10161	nekvburxuv	4244	
5593	3039	3039	rxvwfdoxdm	5848	
5789	9070	9070	unnujzsnft	1475	
4404	10588	10588	rsopnejmmt	2723	
2755	2763	2763	lstlozzpjq	9	
11819	9070	9070	unnujzsnft	1475	
2396	864	864	yczteqlvod	273	
6578	6838	6838	mdoqompmns	9123	
5718	3138	3138	phcjciaxpz	8361	
9679	5251	5251	gvnujgscna	8228	
9299	7123	7123	zzdithroil	9816	
4158	9678	9678	sxsdqhixpj	1110	
6555	6641	6641	wlxktmdyqv	1469	
10488	5335	5335	vnqxcxidim	2830	
11473	864	864	yczteqlvod	273	
3990	4335	4335	jnfqdknwzw	9070	
11301	1894	1894	wqxdabpxes	7327	
6340	10337	10337	sxjpelrvlo	2672	
7419	3765	3765	klsmogggxl	5594	
9790	426	426	cfqozgooio	4826	
5149	1070	1070	ydirjfixlx	1663	
4702	6858	6858	fruaxdrqjr	4516	
7698	5130	5130	xkpobaymlc	1358	
12821	2491	2491	kyhamuicwl	2055	
4284	5132	5132	bzrxdqzkmy	889	
6216	4222	4222	sgbceraube	7091	
1128	8547	8547	ovodhcocjl	2787	
2123	3068	3068	afumazpnjb	4808	
8880	715	715	baxnbgsjmg	7673	
3710	1775	1775	jykzimkrjy	2	
11906	10849	10849	yujufajwbp	943	
1714	394	394	ysgyhqjgco	7245	
8432	3957	3957	rycwaynkxr	791	
6857	6654	6654	rqpdgpaaju	3118	
10113	10900	10900	dakbtjbfme	2032	
12108	9441	9441	flaexhxpxe	2061	
599	2296	2296	hatiochgcv	2893	
7525	1242	1242	wozkdedzfe	3749	
2849	715	715	baxnbgsjmg	7673	
9542	10812	10812	katvlckgqr	3773	
3205	2433	2433	jootoqzcag	8412	
2831	7349	7349	ofnfexizdy	3683	
11533	4639	4639	pmzffgnzbr	1185	
4831	1036	1036	dpabypmgle	1185	
4818	10685	10685	rvcaksupye	7556	
323	1070	1070	ydirjfixlx	1663	
11918	5414	5414	tktifrxlsr	1758	
12365	5642	5642	xlrebvxpji	2353	
12070	7686	7686	zlohmdkjyc	5872	
5431	3307	3307	uagtcwnxpo	3942	
8587	1283	1283	jcjalcthjq	9203	
12836	1422	1422	eikxylyfhv	1984	
1762	5884	5884	xvnrlxknex	4264	
3246	6677	6677	qmffyflell	1619	
5746	8373	8373	ofenepvvpj	7924	
6630	1653	1653	bnbqhvaers	3417	
3521	5132	5132	bzrxdqzkmy	889	
8686	7736	7736	teddajrknn	119	
2693	1029	1029	rdggzxomtc	1389	
6842	4639	4639	pmzffgnzbr	1185	
9391	7123	7123	zzdithroil	9816	
2328	2906	2906	nkgmylcsmk	4651	
686	4180	4180	infihzrcjt	6566	
3989	8501	8501	mhznozhuwd	1885	
3827	10794	10794	roakgygxss	2691	
10136	10337	10337	sxjpelrvlo	2672	
1466	394	394	ysgyhqjgco	7245	
11220	5224	5224	vgecfahxwa	9120	
2338	442	442	hwhjslriga	3130	
1279	5132	5132	bzrxdqzkmy	889	
12025	5335	5335	vnqxcxidim	2830	
9105	10588	10588	rsopnejmmt	2723	
10028	4868	4868	dgcojetsxg	8	
7813	7686	7686	zlohmdkjyc	5872	
7436	2433	2433	jootoqzcag	8412	
6253	1283	1283	jcjalcthjq	9203	
4896	7349	7349	ofnfexizdy	3683	
7107	9539	9539	qklelojnzx	4027	
3557	864	864	yczteqlvod	273	
1369	3206	3206	mfhvlkmdco	9153	
7428	4639	4639	pmzffgnzbr	1185	
241	1242	1242	wozkdedzfe	3749	
11275	6858	6858	fruaxdrqjr	4516	
6758	3765	3765	klsmogggxl	5594	
2823	2398	2398	hnybcthpah	1063	
8442	7123	7123	zzdithroil	9816	
9735	2116	2116	kwarguwckl	8320	
9005	1894	1894	wqxdabpxes	7327	
6977	7641	7641	ptywnsqfis	4431	
6482	9214	9214	prpiorbcfa	4418	
12007	3220	3220	sijiuxhuss	7468	
6604	6838	6838	mdoqompmns	9123	
11891	1166	1166	emhdwcgmac	9750	
10098	9233	9233	rukqtbswsx	6551	
12909	1653	1653	bnbqhvaers	3417	
3193	2433	2433	jootoqzcag	8412	
80	7707	7707	tzbngzknhe	5350	
9918	10648	10648	cpqgekaxde	3677	
74	4620	4620	zwpaystynw	8581	
2770	6047	6047	csdgwdtvyt	2397	
2618	8208	8208	xnfkrvdkdw	1530	
11510	2579	2579	mcuflgasae	606	
9198	8304	8304	ccilxskkid	2116	
7020	7851	7851	stjdfejiuu	4074	
3944	9560	9560	tsswtsrjfp	8855	
5900	10849	10849	yujufajwbp	943	
496	5035	5035	oauabhqznv	9660	
12120	2116	2116	kwarguwckl	8320	
3846	6147	6147	yrodrhquvg	8722	
1474	4620	4620	zwpaystynw	8581	
12381	6399	6399	haqbaoqgar	4385	
1868	426	426	cfqozgooio	4826	
490	6436	6436	djyduybgkx	8394	
7268	4050	4050	sxvbycfdjz	6821	
3184	6147	6147	yrodrhquvg	8722	
6555	10774	10774	lqmfdycwak	6089	
3	1077	1077	oxeixfymxu	4879	
8646	9560	9560	tsswtsrjfp	8855	
11310	3065	3065	duililagzz	6552	
6670	1833	1833	ateswiukzd	2062	
11426	8953	8953	isjbncgbxt	9549	
9758	6436	6436	djyduybgkx	8394	
9509	10066	10066	dlirxonlfz	459	
6295	1535	1535	wrkcarpzdb	4116	
7824	10588	10588	rsopnejmmt	2723	
12107	1077	1077	oxeixfymxu	4879	
3446	9993	9993	aedubolkbw	3682	
10381	9350	9350	oajraeixrd	486	
9732	10082	10082	mypalvsnip	9097	
3316	8501	8501	mhznozhuwd	1885	
4701	394	394	ysgyhqjgco	7245	
2507	6147	6147	yrodrhquvg	8722	
3980	1747	1747	pwrwwbadsr	7897	
4634	2116	2116	kwarguwckl	8320	
1055	5132	5132	bzrxdqzkmy	889	
2108	9266	9266	hiwsqmdlpt	6107	
2900	6752	6752	ebogzuyjka	1882	
133	1077	1077	oxeixfymxu	4879	
5848	8352	8352	esisulopci	7651	
9576	5251	5251	gvnujgscna	8228	
12087	1747	1747	pwrwwbadsr	7897	
2796	9560	9560	tsswtsrjfp	8855	
11773	10735	10735	ozwwrovafg	7786	
7706	9441	9441	flaexhxpxe	2061	
12844	4106	4106	jaoegxdybh	1189	
11749	5677	5677	wejsrkyrna	6672	
7985	9993	9993	aedubolkbw	3682	
11168	10774	10774	lqmfdycwak	6089	
546	10846	10846	jycgqywgmp	7863	
6577	4359	4359	bwzixgolzp	1816	
11668	9441	9441	flaexhxpxe	2061	
8736	10685	10685	rvcaksupye	7556	
7205	6399	6399	haqbaoqgar	4385	
10833	2398	2398	hnybcthpah	1063	
5655	7736	7736	teddajrknn	119	
7542	1071	1071	kchhkuubgp	2115	
6048	2433	2433	jootoqzcag	8412	
2404	6962	6962	gyoamfnohk	1997	
2498	981	981	yvonklhmrv	5591	
1093	1071	1071	kchhkuubgp	2115	
6428	4180	4180	infihzrcjt	6566	
141	9070	9070	unnujzsnft	1475	
10205	1833	1833	ateswiukzd	2062	
5418	4359	4359	bwzixgolzp	1816	
9853	2819	2819	idpwbijopf	2285	
9050	8352	8352	esisulopci	7651	
1211	6266	6266	sgrdzsqbmc	1101	
388	4222	4222	sgbceraube	7091	
12110	1071	1071	kchhkuubgp	2115	
5050	4868	4868	dgcojetsxg	8	
7896	8352	8352	esisulopci	7651	
11760	4507	4507	hhvmonakkr	5686	
3247	10390	10390	bkbddztihx	6349	
9483	1409	1409	kuuyjyfecj	5316	
8738	4335	4335	jnfqdknwzw	9070	
1828	5507	5507	grmyhbymhl	5543	
3811	7707	7707	tzbngzknhe	5350	
4225	3068	3068	afumazpnjb	4808	
2529	9266	9266	hiwsqmdlpt	6107	
10516	7686	7686	zlohmdkjyc	5872	
5405	10685	10685	rvcaksupye	7556	
11811	3068	3068	afumazpnjb	4808	
1671	6266	6266	sgrdzsqbmc	1101	
4188	3068	3068	afumazpnjb	4808	
10440	6057	6057	btuutoboju	2439	
12791	1141	1141	csdtmpjqut	2981	
6945	7961	7961	ifmvnletta	6761	
10338	2433	2433	jootoqzcag	8412	
7440	10549	10549	eypsljzhkq	3145	
